"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
1.87049545616236,2.8583524585504,0.545056209936758,1.05180296013118,-0.660146414479233,-0.0289466896788049,-0.6625639640643,0.896044243720503,-0.72186995933151,0.781578902298546,0.0608064088709848,-0.230912725155583,-0.487314887011823,-0.215676940379132,-1.2823762364478,-1.7999818944242,-0.12958425568919,-0.630960719119163,-0.790044348713203,0.192542569044917,0.859751642652384,-2.49626869010503,1.23388179921524,1.06879751539502,0.328718041020204,0.00512570762526621,1.76352520956232,4.36630961760364,2.32222724983595,1.73495595737839,1.01164945077934,0.0871630455182614,0.105922800764539,1.30694739041711,1.55296781392515,-0.432705699034083,-1.49132766839456,2.72348199463178,0.772280536417178,-0.321806583235349,-0.494760459294685,-0.0509251879532256,-1.37436448902687,-3.12358208618916,0.379991979888279,-1.72330451372761,-1.78382733338368,-1.08446797616324,-0.807227897025138,-0.845036441134237,1.82256789039503,-0.252687784413289,-1.28444258776133,0.549299105279885,2.09573618728158,-1.18938979230916,-0.961330016485596,-1.39316191685489,3.68021421627825,0.488220366995825
0.565181268484726,-1.76584713246252,0.119781966845283,1.41664290840539,-2.9186856647705,-1.58635213713266,-2.33485551346096,1.78005810963672,-1.01291029964259,0.969268769735366,-1.27872196427146,-0.257812802312624,-1.05664066132064,-0.239849781144136,0.0793373573082947,1.43681508423225,7.47544504810318,0.127683192362856,0.362727058603455,-0.0898982338523693,-0.483918141877521,-2.35131505526349,0.198758960074855,-2.29089457122364,-0.954626047542109,0.511850337216178,-0.477325950967632,2.82040314284889,0.609176772768751,3.71863305156482,-0.21908553184923,0.933654306843822,0.662420933839255,0.0282170913759681,1.60809059471026,-1.40659776285443,0.999939275494388,-2.5294820699523,-0.0960027834041031,-1.82780298680811,0.926712339252833,1.67578270744728,-0.514901335972373,1.46127026356234,0.234551675399366,-1.23395381454202,-1.31382718804271,0.388889449407682,0.16880525499321,-2.29969784020324,0.27372086478867,0.693582257118958,1.60471809516153,-3.91347372353338,5.55186709382846,-3.31540370738602,0.225496638309936,-0.181412047876837,1.13882555456271,0.0347883235728768
0.452029760292335,-1.06080005173321,-0.803177844110396,-0.281619737824232,-2.62249561679386,-0.036046403287877,-2.00593619034375,-0.808391987061964,-0.849243386448991,-1.75471750048294,-1.56261768125291,1.09736183426515,0.0537250887594036,-0.751194873963231,-0.547266803015882,-8.33735616929451,-4.00115225761897,1.93127830238434,-2.87787278980065,-0.20587806694023,0.917888498954687,1.27447579613678,0.229493024952469,1.8438189977116,0.84329212673309,-0.363811093508433,0.287205340511953,-3.19432772650508,-6.92561358996275,0.964619279194755,-1.12749546109811,0.284355469534674,-0.866631052704109,0.700200547632073,-3.07132278581937,1.26052000655684,0.565439350755848,0.294592581440314,-0.612429106292928,-2.79823171743425,-1.49094291590634,1.00531467011029,0.071838707829637,-0.486461761254891,0.708735478051278,0.479601878794625,3.35576456736378,-1.02638973401047,-0.796004956764523,2.1556203138039,-1.09933692933599,0.0562672294469306,-2.49816088825887,-3.63046774155426,2.39695667281388,-0.964159230049365,-1.60511122386424,-0.111488331431193,0.195082325404833,0.111621876217452
-0.233759239493739,1.21420458682587,0.246631757887498,-0.548796766607463,-3.15549862003178,-0.428070299618935,-3.03484751690006,0.184936577479633,-0.104338934376041,0.41810618275696,1.18607990584252,1.81102322935636,-1.33335473621195,0.0607054882962142,-0.815384644117802,-3.9643633747595,-5.21152851759561,-0.207424218815378,-2.14269371055412,0.440000028777219,0.554398161761335,0.391693209985964,1.27435065910393,-1.81198819503679,-1.64499082238059,-0.0132644643228623,-0.458977538561619,-0.259632832372265,-0.299115046125782,-0.872904239179207,0.0657284984287215,-0.3558933722495,1.15613593022528,-1.23928139511109,0.635607798043276,0.743422909458245,-1.3238539402023,2.6023301668306,-0.139425268760834,-1.27262337071888,0.689053220713815,1.34240995393772,-0.887406284530579,-1.19229889853898,2.23886558795335,0.675610143396506,-0.638485484211627,-0.33701796668197,0.386841130516902,-2.60687826177822,1.27901260376577,0.512531248980488,0.0331104458352215,0.346143970510081,-0.451819789785083,-0.679933954244973,-1.15248929405094,0.383999490175696,-0.75670880839661,-0.70676578447127
-0.19374612847498,-2.77534102640027,1.28341089101317,0.977147272051494,-0.428075614591933,-0.798373282330061,0.217206852726606,-0.906990206542064,1.40742646663706,0.32515613350325,0.583764587344169,-0.0756676342802121,-0.523234444156687,-0.537601074604644,-1.3723763089077,-2.40802743166388,0.387873489975797,0.103678390358067,-2.31564978161574,0.0687222084138228,-0.23207681612947,-2.39158596771683,1.14569710784602,-2.17819607146979,0.710479758218908,-0.3344191911034,-0.508081618391984,1.67446656353876,0.597381999046227,1.4099114513445,-0.180739250339776,0.600158324696697,-1.68255042545086,-0.654061595320205,0.57988966900669,0.20557962686174,-1.94670066443548,3.58929144085234,-0.543405370730116,-0.659456994201249,-1.83350161403846,-0.10819597961061,0.834139835052624,0.920430825193129,1.42372999757501,1.58710326276373,-0.430300099418357,0.629759671999981,-0.0202600731336039,-4.87168515269906,-0.402536195440158,0.620248063761916,-3.54618475153484,-1.40157706775336,5.30400116145905,1.09839169928389,-0.707633911523382,-1.02730592631002,-1.73485822304576,2.33122305054455
0.27702597928497,0.555189745385552,0.851264795830475,1.8355117769405,-0.31034570496069,-0.455873490921035,-0.927489277379496,-0.0326446171305959,1.45547805885778,1.21033892394693,-1.08352204104035,-0.237412931511023,0.780002986383656,-0.597384524477708,-1.76473601309878,1.52591607837759,2.72684653930275,-0.986897754242134,-0.387772198177095,0.276612211753719,-0.069798552717433,-2.42769488362518,1.1885367797139,2.52256969604436,-0.577933425166207,-1.90342232875428,0.479688299774141,2.87141346717404,2.44059418788179,1.44469363872573,-0.127925331989389,-0.102735132058596,2.35429163731655,-1.18121447944116,1.21871816683799,0.451449373389206,0.342800752859649,-0.22610629949204,0.402360655604316,-0.12736067676985,-0.892582209729063,1.44321614644455,-0.0277340539999304,0.766816065712658,-1.18699941483706,-2.11167666802891,-2.4909446160185,-0.390090791004818,-0.510604331058567,-1.50789289308363,-1.40610026789183,-0.463655089526347,-2.34024342009488,-3.22140951520235,2.86241742386377,-1.92548744722884,-1.34385469642602,-2.02531799086506,4.63961214283481,-0.293497397198012
-0.704280776454394,-1.67895344698044,-0.133339639429979,-0.389860307961962,1.18595058381191,-0.251013657668308,1.54526022673608,-2.43090741401413,0.337816561620221,0.150888410062915,0.106593051154957,-0.245743971982487,-0.81363910831675,0.478667737113851,-0.51529047298012,6.46729792952994,4.16239557760557,-0.16103525920773,2.73118902476328,0.133777084170103,-2.23478965428408,-0.421216063852589,-0.543221292808978,-0.871895450261088,-2.1423409186895,0.226025143218208,-0.376954753178172,-2.16660294305412,0.0866283974590437,-2.14410995273422,-0.102666829820924,0.763806816002268,0.991493774142272,0.604327681033068,0.0222470610028102,-1.15001184661249,1.70241520107593,-3.00773258822715,1.94662324220842,0.203949883904059,-0.214471709405115,-0.443803324018842,1.15040282059602,1.17297795277206,0.273701219257812,-0.576808307644802,0.717351791145393,-1.06559916199866,-0.296362104159388,2.26269951839661,0.491133176768993,0.454251039845343,5.19810707280303,-0.817362524642987,-3.08714457199598,0.663420948713211,-1.13883759526245,1.68707421497395,0.73918903735083,0.17968590841522
0.248907712857169,-1.19747608377897,0.647668685641147,2.07930740658852,-0.536577003652707,1.28268808000254,1.75814707547337,-1.19959593127861,0.279733124247323,-0.519796523550257,-0.336099757292685,-0.20562567199344,1.27194699918371,0.940948616735268,1.64612139749303,0.975308352933631,-4.39001298838257,0.289793680740294,1.68702993952894,-0.490405834317823,-0.780804213516787,3.42087441608055,-0.656231887658599,1.08038234875073,-2.43831653529044,1.73827834388116,-0.851871668250716,-1.85402911317764,0.304511776925769,-2.14954563959547,1.007562168758,1.08628646372124,-0.439592376988735,1.22424252415483,-1.75049601221181,1.21210080862066,0.538367153010198,-0.68758629288802,0.0663535527673505,0.627736659316792,3.66194274854581,-0.163455812768939,-0.171570248762221,0.965665769705528,-0.339875653284282,-0.116236166083123,1.09814950099643,0.0439558612449889,2.29765234008468,2.90061524312568,0.179902371053472,1.09830075060978,1.07679249445334,4.91733780788282,-3.15148414206647,1.94718735369733,0.192645611164696,1.04081206085962,-0.70288319642469,-1.04625024529064
-0.439679599210126,1.59335677015354,0.0612753537829338,1.0264905606637,-1.11861116347055,-0.250408523623854,-0.73893617617563,1.40835255929312,0.749439051067581,1.33244073839655,0.0990487703737066,1.03781457324368,-0.559255127190425,-0.706619010337814,0.124243549992335,2.47471712927116,0.723888370577275,0.326473068601078,1.86058212060477,0.291196462186565,1.04730581297637,-1.74403257289269,-1.68724034452334,-2.08276533499251,1.18787975252121,-1.38716021599761,0.494369653266443,4.60144276479281,0.909129530594432,1.20978825227137,0.14852769924079,-0.338288928903451,0.0298217061018961,1.25131473246393,3.20340541120494,-2.72648117971021,-1.24738042720551,2.26643540114428,0.435831536698428,-1.70361845659892,0.648955957249485,0.809144011852057,-1.16461338120054,-0.350127216916024,1.09271554608136,1.44337773509703,-2.31205650753095,-0.0208083386387904,1.70150953865941,-4.87131280940879,0.973018463532997,0.241602002515487,4.33987167389735,1.5973854935436,3.64787935583939,0.193089186974886,-0.232377502289787,-0.306762094127578,-1.79705620513638,-0.275138762805053
-0.837873619753424,-0.904272406215696,-2.02482781436548,0.174069790276346,1.1143174377974,-1.30544774068268,1.00401200885929,1.8684054139508,0.631088387778455,-0.756223943669047,0.426445935811234,-0.606994743367183,-0.633633796517375,0.160495315076361,2.98206683287403,-0.648454541395547,5.46672988419816,-0.459842315935563,0.657332370744934,0.224510932956357,-1.18810100360928,-1.44852760058937,-1.68035207814039,-3.12223653622989,1.85846796751254,3.7090474316301,-0.0346556370685436,0.606515031334892,-1.18883015990048,-1.45625566330281,2.0082455366949,0.571246681442351,0.0320683262087993,1.3459304613533,1.45351814054032,1.33345449517071,1.33091821115515,-2.19551267998921,-1.12570479797274,0.427640671758082,3.24412713545785,-0.277388577726376,-0.0634059212003378,0.936367480169409,0.364533951695531,0.477420570815733,0.0436754900307325,-0.138471156673029,1.1842990696033,-0.184705816310239,-0.0919384828082206,1.20522335096876,0.22509960950598,0.344941793199087,-1.60101774126478,1.30657448430704,-1.35379367606304,1.95721863136472,0.860240493194863,0.452623135450109
