"X1","X2","X3","X4","X5","X6","X7","X8"
-1.43439783348367,2.41428318099237,0.905375780021668,-1.00795572209104,-4.13602684806251,-2.15503578332307,1.64664827753698,-0.612262503175074
-0.298418061937545,-0.459242535698167,-0.0376690704290381,2.12804458646046,1.11429557992999,1.07623803224819,0.17866748188811,1.44987923536662
1.28666224877694,-2.33030614530443,3.15178999837569,1.3953083621095,-9.3642254194176,-3.80501735231622,0.939272815398471,-1.96485301709644
1.26034676240642,-0.181066706745559,-1.37523102451246,1.40537208120271,-3.68916701996893,-0.696612850491849,-1.56341762662899,0.421391744654343
0.383674934515722,-0.983416372554917,1.43714991615042,1.08260579185287,0.104388959561734,1.20389288671582,-0.300909002341325,-0.0517966325141519
-0.000640005035718616,-0.799268119111958,1.64151652340082,-0.368731813733622,1.08045274533014,0.452503607209239,0.742682777565561,-0.35825914134455
0.614918174965028,-1.61188154663097,2.37460715847764,0.782013997756751,-5.9795275725738,-1.39843826627527,-1.11031909719293,-2.41433502148511
1.70173320804995,-0.507587346576381,-0.0214145576853915,2.51450101006903,-3.39572525404743,0.535011241461685,0.74336534615471,0.226255838651067
0.0124984443650299,0.340385639543743,-0.81463638142488,-0.070910140800636,3.7257162616819,1.48124328952334,-0.0445816680188023,0.515748563735467
0.364615592530094,-0.57807332428977,0.0393017720246359,-0.394782487571179,2.58419471218191,1.47033961179087,0.234609021387035,0.0336881480858716
-0.0966476906520148,-0.552467940810781,-1.09244374123023,0.0144502912625248,-1.21419716037973,-0.607660626010784,1.00446931079254,0.504561512949175
-0.300418565601096,-0.436768606723165,-1.26168966358186,-0.791738633011297,2.15631110906766,0.33913744014809,-0.425837330689668,0.160562020437402
0.645181195279166,-0.361342126303237,-0.557400333978945,0.791752312751857,0.0541659580450777,1.75742763506611,-0.360934456503996,-0.185052759446857
-0.531054471834069,0.639670305910368,-0.893503605523683,-1.1947834716822,1.52627449627262,0.192486884110897,0.189066582295785,1.20059968937646
1.77770642748766,-4.89618598514154,2.52476245588863,0.0311372669713657,-6.64028781208448,-1.77721551274004,1.80382930417592,-1.94435306736891
0.598143436801476,-0.712820530043085,0.137253923448524,-0.613357696186923,-2.64421385876888,-1.2257516897184,-1.09323377549116,-1.26945244917943
-0.553093885334811,0.960435938730772,-0.499451390027401,-0.782251474947712,1.84817450482028,0.850652992987871,0.650961754807921,0.249182714354595
-0.55323915713527,0.381917580801726,0.850605088632009,-0.552681368853135,0.874051739484283,-0.288410008933752,-0.103666582500885,0.342953889158729
0.486725605847056,0.561042971417369,-1.53664372763194,-1.11141216626201,5.28424670557002,1.15919255944637,1.15175378279202,0.899052759556242
-0.551471756218081,0.111118923823723,1.62447603419482,-0.703533371285703,-4.04241881337321,-1.43733283632256,1.20547555717909,-1.43616172125819
0.603318532578796,0.622918447080135,0.318489738234396,-1.58330483204559,-0.548305799469316,-0.904485511260034,-2.76414649893324,-0.600351956277102
1.0263135418455,-0.305253236886579,1.69938141809294,0.817469446019171,-3.10597909712661,-1.42051003041261,-1.4585524130144,-1.84025373050718
-0.550584146244576,0.0335140528842911,2.65582185912358,0.0390537912113523,-3.05975608759312,-1.26505280022995,-0.229155473579725,-0.0457145408900103
0.756151156003045,-0.950695686392506,2.96759002569415,0.355340951484805,-5.56775773039782,-1.87508924222812,-0.605681836057213,-1.88431470794091
-0.284792639108443,-0.526104967163019,-1.93466232922665,-0.555618136754112,-0.176355489955445,-0.354563246300326,0.0542896025635106,1.75194916293182
-0.400198598018696,-1.22000995195061,-1.12593103616656,1.0145197437545,-3.17467979704412,-0.0143376411242698,-1.22656962914089,-0.400224314464491
-2.90195886649488,3.51946175094589,-7.00634613070583,-2.2940071786545,18.0628960851991,5.65334189248958,-0.201088227777349,6.44973298134467
1.22349026681445,-1.79515205355708,2.07276937408598,1.01566550823103,-0.508894925025804,1.28188560778909,-0.275823329277569,-1.07293342168096
2.65710351470005,-2.55488207323872,3.87828958615221,2.00101555741935,-12.6772846352853,-3.17342824303256,-0.0174553737600026,-2.90524749124357
-0.817399332431486,0.811898925175947,-2.22552639721431,-1.74648814387561,6.67540370010657,0.642946678510744,0.378826303438836,2.25079571209437
-0.0712880050852701,-0.0358615252709158,-0.477053735760352,-0.0967644974034171,0.0870470056642323,-0.457799719390091,-0.975401362984111,0.0781637388403757
1.4219668727314,-1.47665866800519,-0.514294164034232,3.51267970318437,-5.92444110363343,-0.438141327378138,2.30761969561193,-0.305624149717624
1.52018340104807,-1.90458879811969,1.78074712929329,0.846064789855644,-6.03145002903427,-1.39266059928876,-1.19733237687155,-1.79472093766796
0.399453764161192,0.169107013545844,0.383442768956207,1.51352922965364,-5.30982155281569,-0.960691643173927,0.0917764806051931,-1.41838758533107
-0.704807909191452,2.34744479526229,-3.67870104817413,-3.26277154087029,7.5143987636817,0.456898099240355,1.2958293575489,2.19184553881855
-0.821186348578003,2.00077750159021,-1.3587558247609,0.0904769360942118,5.34216876872651,2.05953630732428,-1.21541753277189,1.88795432314455
-1.19352818708423,0.802975418783006,-2.04895911610421,-1.4460558023443,1.24641721667471,-1.59293119251488,-1.49155464141625,1.5964902171375
0.250445776202205,0.821920046777734,0.784254637933361,-1.03625272133084,0.847913871189208,1.22995023863484,-1.1513695678001,-0.622313286384924
0.295933165253616,0.111080633589842,0.9462688678546,0.815057921905963,-0.151364354987056,1.11634784102481,0.593835007497743,-0.814830658754861
-0.256414567919356,1.53458409221257,-0.366803396274016,-0.634653423505269,-0.99431286143048,-1.16130705687437,0.545846629578152,-0.232118217013648
0.379999336842109,-0.535365092356095,-2.65718725366576,0.71306221009425,-2.84137619833973,-1.03990013447502,0.258023763526558,1.07000344994941
0.605371488757527,-0.432281831678892,-0.475031492708619,-0.493466320633145,1.65717083942206,0.935753013254301,-0.59397159526836,0.0224470090004704
-0.989570726864866,1.24698951667791,-1.82459931049403,0.0684945754604799,3.22396578166164,0.927760606932977,1.91141524628064,1.401856677776
-1.52257029611324,1.87043486696743,-1.3675622735054,-1.22496425246833,4.62731216442126,1.14633939371369,1.10011006584911,2.24528756425539
-0.28992477855258,1.61619972749113,-2.48846633880829,-0.665503013780946,6.4940566243232,2.5271251010616,1.59394757557883,1.72502317865614
1.87049545616236,-3.06681600375789,3.25107573505273,0.965875503687184,-6.26183946294194,-0.481178232821677,1.74925179580267,-1.8039852170192
0.565181268484726,-0.288718522054127,0.795717754881748,0.937492945736161,-0.948779611713371,-0.45325103619257,0.669311960536196,0.0229055266993601
0.452029760292335,-0.0809985674397867,0.664850787808335,1.2701107791459,-1.82179937635832,0.0569000716422197,-1.08527447896491,0.959049143725594
-0.233759239493739,0.407851196072962,-1.28121953088595,0.31091255409304,-0.470834830821683,0.28698334780472,0.573107762165497,0.366654725187835
-0.19374612847498,-0.763875291305608,0.503435855376948,-1.09389424244233,1.84824451166545,0.40648075854042,-1.39271604174266,-0.50210421788778
0.27702597928497,0.124878799766868,-2.15820816750169,-0.432315240645152,2.21934163855954,-0.119987713024899,0.274069078566257,1.10826656040368
