"X1","X2","X3","X4","X5","X6","X7","X8"
-1.43439783348367,2.40617179347743,-2.33920367032552,-0.964457146038715,6.77340283075468,1.61984568916288,0.877086465211769,2.11017477334049
-0.298418061937545,-1.73939019756181,0.0742001505108788,-1.90661789140642,2.72859369085892,1.23482189042041,-0.00892458406131126,-0.607840225256465
1.28666224877694,-3.13559268534942,0.101487423758391,3.53156165142722,-5.68504357298153,0.408015846867932,1.42879664662009,-0.685496731070584
1.26034676240642,-2.37328305457177,0.79139308939968,0.972374036785164,-4.11116592981745,-1.92467563345168,-0.0552625199621223,-1.53777976004389
0.383674934515722,0.0040291266740915,2.45461061155587,2.34680441627424,-3.52051500933185,0.773020211338667,-0.748720401362745,-0.894309076283772
-0.000640005035718616,2.13739485327174,-0.322733559164491,1.03233850587022,-2.14495271596253,0.906297463060938,-1.20206255323498,-0.472843792868043
0.614918174965028,-1.42518555823765,3.28898440216222,0.935962411113328,-0.847125467323176,-0.577718171825438,-0.259373205896192,-0.221751906252886
1.70173320804995,-0.544196690492167,1.62439955566031,2.54774453275608,-6.81862347794935,-0.489675881268213,-0.661376642174211,-1.08219348073672
0.0124984443650299,-1.3699706795116,-0.328137958181565,-0.248324352980013,-0.64297683464326,0.105584924611999,1.79549219905727,0.476084485142357
0.364615592530094,-0.172477377765768,2.88324484926433,-1.17820349512997,-1.97258938114972,-0.849754179091772,0.661882029645158,-1.374266692219
-0.0966476906520148,-1.95087981188012,0.611352510225074,0.445087993227914,-2.06302551938575,-0.865829506944646,-1.47940906869657,-0.531666189296159
-0.300418565601096,1.65038231313103,3.31063990523884,-0.747027723009839,-1.50177149037084,-2.20484821093529,-2.22498799890692,-1.67243321277695
0.645181195279166,-0.293611088986136,0.255504775854188,0.484909585706151,-1.99042502529643,-0.92327126766787,1.20876374392946,-0.223667381482049
-0.531054471834069,1.4125220975985,-2.02908407581081,-2.8209437091169,6.68294134464279,1.12922745887703,1.43208531932815,0.931431818249596
1.77770642748766,-3.56649695985045,4.29375065338003,0.445063532560996,-6.18633048286492,-1.43821181502584,-0.187244277898381,-2.52591923816774
0.598143436801476,-1.79609464615652,1.65683835229776,-0.255716055581914,-2.78513532376229,-1.76463407109472,0.189525594550414,-0.634169019998157
-0.553093885334811,0.6654551385841,-0.766694151469073,-1.62773428166068,1.40120917182548,0.346814791626295,-0.882948405478971,0.824735513629655
-0.55323915713527,1.959156195545,-1.46230292855339,-0.242390187085569,5.42980639155905,1.90907256199419,-0.794502163656743,0.97776172164737
0.486725605847056,-0.277099723962137,0.120307779005459,-0.11491545691054,-2.00850606397205,-0.834304862947916,-1.78491407942022,-0.505311380381701
-0.551471756218081,0.695442059825585,-1.95662629919692,1.94928102365032,1.77681803665155,0.78502302021451,-0.240645000351503,1.22543429970108
