"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-2.5150131439447,3.44405386141109,-4.11453191102774,2.63861783799067,1.72370581633049,0.348933253200522,0.802002603465622,-1.34287584292054,-4.7123395507829,-2.62251821011447
1.83010807308484,1.4853557051022,-0.818891527101088,-0.354619780934638,0.46697139065466,-2.35393561501668,1.35006670433284,-0.291355713033555,-2.48251333010655,0.320677173724694
-0.761066121593439,1.77879551512012,-1.15933343608116,0.281016549199606,0.306649040084619,-0.422160488768569,-0.585588804575888,-0.634167055344634,-2.23765952238088,-2.19245875517592
-0.415195046563535,-0.587599110080039,0.248005815354064,0.170661987917401,-0.207197888776096,-0.375148307289337,0.687135264058049,-1.00653656893284,0.483793282099469,1.61088270434558
1.52376902414469,-0.703006046185825,1.47938962701779,1.37202577675787,0.70368743543552,-1.27437427751482,0.38724987763982,0.229304184011329,0.900206757785966,-0.223100440589511
0.423349522251487,-1.00732108624662,-0.156205421326804,-0.862360123625876,-0.730779936217049,0.329394633072588,-0.904364074486648,0.601010355521101,-3.03045404136672,1.57956924619802
0.316943018005412,0.519970476502468,-0.0457405462677855,0.218353223176958,-1.18925482505134,1.02977168324158,1.17804734651413,-0.274991090138976,-0.31594499542208,1.84439949110516
3.06912847684631,-1.98970951369175,1.35860831780722,-1.68702103292047,-0.28673638643253,-1.7850080712509,-0.295006959447751,-0.335889490548136,0.98893772349164,2.56644290463548
0.716882266911139,1.15529156566259,-0.312555895229189,-0.925588216225418,0.598350829514435,-1.36926336466218,-0.0521980208136234,-0.449084023886571,-1.21355074348383,-0.643867520480378
2.20462054906455,-0.683357117788685,0.132935757826602,0.236660133931509,-1.41394047218674,-0.136985059073743,0.193646487757494,-1.26771822133674,-1.74736677970509,1.98953317262044
0.553808887238353,-2.68330439769091,1.89119136777535,-1.21221142996218,-0.249478211183918,-0.64517334505797,-1.39528739107581,0.701887964466602,3.11190385747461,1.87322736014831
-0.0569287564867793,2.75107092412391,-3.02323522441602,2.23069178072006,1.12440832323972,-0.288710351266118,0.91393770626628,-1.24999670324379,-4.65990009091741,-2.88217824004275
-3.49092186019681,1.15295368405693,-0.623887304445502,0.469281833089786,0.334868798074086,1.66198987939464,-0.956821922518553,0.853605123984945,-2.78393331661453,-0.609626284906289
1.3039967976923,1.0487172284648,0.412918194583649,1.68880818841104,0.478315688901631,-2.57505000868184,-0.00656553848210949,-1.46900647694436,-0.730515888009454,-0.758174482946618
-1.80086440853911,1.56626511822069,-1.25640751912493,-0.558285346191773,-0.995868615643232,2.46530410311263,0.195658829878451,0.60894437284661,-1.47280740147752,1.49833891817594
0.495091326155834,3.99971655925968,-1.97618338154175,1.8514229314003,0.541238998364732,-0.770258475116513,-0.825410346543058,-0.339043910274655,-3.97722141965024,-3.15019462624904
0.261806154695838,-2.57218885489789,0.540363496486824,-0.309453163174808,-0.0248909044546313,-0.993605452594566,-0.981848042797421,-1.47416632694422,0.064514335440815,0.16999587093689
