"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
-0.300418565601096,1.36928150778181,-5.96265262730844,1.76971411464803,-1.75818771887553,2.98250988506342,-0.478513312749795,-0.977291063921033,1.78410008379448,0.656896962243285,-0.755328189170306,-0.219074050090768,-0.671215156282306,-0.701381302813141,0.575003085878894,-0.215519571199989,0.641863231815392,1.61778005985563,-1.00305927111093,-0.675292058295862,0.0461305435016002,-1.15241500879512,-0.304983814185302,1.09231343968578,-1.2532618286014,-0.136203498134983,-1.11373110468942,-1.99944036477564,1.50136517361883,0.423069752298633
0.645181195279166,-0.00412804293946202,2.42407902237864,1.17173946415576,-1.68894269381148,-1.44190554427647,-0.201791764866622,0.291254623252063,-1.16518241326718,-0.689602092164637,-0.72717703432005,1.07085986499425,-1.18342202223643,-0.754843361890011,1.35555172992588,0.688994334074092,0.221141523695116,-2.0846521344529,-0.863914918732922,1.3939471647455,0.35057193091041,0.95794860604905,-0.391666475070266,1.57161865128811,-0.263199319845902,0.0145817642612049,-0.268944908668788,-0.0469020401928839,-2.81414931906087,0.969704506616956
-0.531054471834069,-0.947879177341314,7.0374595137208,-0.526483710220396,5.55959452385577,-2.46100646406016,0.399381222290276,0.331734777989463,-0.93815068301701,0.537068647810302,-1.29945264048252,-0.664856292381427,-1.99351028526589,1.83373464930391,1.5965969685124,2.87337114446555,-1.58307880571478,0.147299170496226,0.455033149140404,0.666075526099956,0.0854125080564376,-0.617797949532862,-0.14129695593531,-0.214990084133243,-0.627438062304849,-1.65165500050878,-0.257471746431496,1.88855830605527,1.53237789472505,1.10602526409446
1.77770642748766,1.36166673705254,-0.774136882577161,-0.402953079426494,-0.350829903362043,1.15948586154277,-1.2830799286329,-0.244773507060606,-1.23841792859128,-0.423094463222249,0.675746710793851,-0.65224741838678,1.8963040770336,-0.0887922925846889,0.794497264263674,0.307746663738262,-1.43403270866842,-0.416422733709179,-1.63832299478495,2.18224955087748,-0.560775832868837,-1.09634159807954,0.312010655361234,2.55002930989534,0.455611184481852,-0.80938854481055,-0.119664424719566,-2.20299413077012,-1.64745355033538,-0.894483895918654
0.598143436801476,0.920695741056328,-8.49886564320987,0.287339797622895,-1.67862855373727,2.95943870390376,1.44364250326474,-0.109494708470546,-0.0888882693152504,0.0508866136868752,2.84727371724234,0.837056983674583,-0.0367018753133213,-1.27308608210493,-0.312695293570358,3.75849651907978,0.440303646579681,-0.0617526513847802,0.356730399100816,1.66633095882009,2.98930278496794,-0.124445164100828,-1.56588762318068,-1.43363970192698,1.89297583951658,0.884920265982835,2.47743802564997,-0.0673146371814773,-2.33062020198312,1.35921546446419
-0.553093885334811,0.190657809036093,-8.00590050590763,0.394938698947827,-2.71131609720326,1.41481222373649,0.352816743018392,-2.22211660529964,2.0423503825363,0.215436173837117,0.452292588563606,-0.57785541043581,2.31138252057931,-1.14612693072966,-0.0450131787241597,3.16052779948062,1.86211113138767,-0.453488662298003,-0.265695435025018,1.58409010256999,2.83631654259553,0.377122517520824,-1.4832526818698,0.0956829400934971,2.34892776629524,0.583586978163551,2.68267864624995,0.581275068940254,-2.0827309383574,0.836445864883573
-0.55323915713527,-0.327318335727486,-1.2312402960429,-0.18841077789016,2.25994203762378,1.05045910724387,0.67610695113024,2.65447055036628,1.66933639419601,1.43701389050935,-0.329633545241577,-1.98569772123333,-0.307709301497916,0.708430386010328,-0.294736108255388,1.99249937210525,-1.91752419775269,-0.343988609214062,1.31613840938402,-2.13445553123234,0.988664276722662,-0.474267265148341,0.86364925920422,-2.58880706195203,2.12304551137354,0.212104264798173,1.12675976088458,1.17412629964328,3.0416705076151,-2.06650635823463
0.486725605847056,-0.466257044115792,4.19615582531075,-0.270869523237837,3.27280224162576,-0.571143597190266,-0.174678772096426,1.28602173808324,-1.16540009422586,-0.172470351282728,-1.20781128473098,-1.74604059335518,-1.71201351504971,1.98921223398006,-0.405913412908164,-1.99004703291326,-0.84165524821624,1.42031659708682,-0.117168776249648,-0.373409907509211,-0.208185157211025,-2.43869298637716,0.725372402922377,0.508877891893023,0.297567714148583,-0.300987275851373,-0.304234620502902,0.396270740194611,-0.735721420249711,0.0375217139027377
-0.551471756218081,-0.534143685193824,5.04997063093245,-0.449199710574946,-2.56002917312964,-0.965730976250056,-0.170557246209349,2.41384496477489,0.320363263305765,-1.75333501462597,-0.391086218496569,2.49432946410111,0.741204627210815,-0.598092018984735,0.0802401853510797,1.11426019500291,-2.45425002115799,0.94713539899732,0.0975797359435979,1.45139711706717,-0.0675263367782928,-1.8734239531209,-0.742292863832904,0.477364263588888,0.0388269018602381,1.30790505661471,-0.311626316808927,0.438620100996028,0.10924180709934,1.15917008753363
0.603318532578796,1.51759688642682,-2.15794361304475,0.22822120899692,-3.35025071015973,1.62296982815327,-0.0991133579901882,-0.473151851031443,0.0911199365649832,-1.68393186841592,-1.16099849786469,0.600230812581769,-0.685273683543583,-1.38826028598453,-1.31527642717083,0.694787153136544,1.24054770168325,0.911081503251585,0.225956502335613,-1.76774075070496,-0.364465897696273,0.129582850298526,0.567295647812551,-2.18229567360121,0.572487827439741,0.0972937170404945,0.350204219493713,1.07650927947792,-0.155795815524319,1.62222417119352
1.0263135418455,0.7355016875959,1.09035187688792,-1.11828691274929,-0.194331732619223,0.680214847115249,0.425857172763766,-0.457945381615332,0.0345132377074713,-1.30848600587937,-0.540680786141712,2.16905697137106,-1.90973381515291,0.384082978369896,0.650239089613346,-6.39897431289285,-0.691340581024864,-1.12626309272642,-0.681758973454739,1.38258795181735,-3.22913403065026,-0.54167984152676,-1.08531178724718,1.25462070097929,-1.55643929005682,-0.42002239291219,-0.895085444982355,-0.683247143511166,1.06797667471817,0.249263489915688
-0.550584146244576,0.236261585016857,-0.619976298322918,-0.50416201019761,-3.78822261405459,1.62273412809402,1.66223760720022,-1.56095104005865,1.28923044373228,0.110209126934517,-0.408597102698934,-0.529696533963861,0.969129087955551,-1.7512876751338,-2.50615390480277,1.74096020366996,1.95548944649852,0.453821510365372,1.48978906555312,-0.686662993410984,0.247302226624847,-0.786758028913626,-0.119664448354285,-0.987410405774402,-0.912154919301372,1.09647992826407,-0.272355127999655,1.05851661128017,-0.614040976883907,0.573764718790223
0.756151156003045,0.451883194713257,5.09575149726954,-0.323398157404291,3.08408458398172,-1.49115791199289,-0.985398138327383,1.13756128899759,-0.0367920041159432,1.36024781365276,-0.238592220536546,-2.35191503369344,0.199458203915112,1.60608133044977,-0.775925301974392,-1.81141366676187,-0.619173302890287,-0.82127885634049,0.426248731739286,1.43440571944273,-0.588864839181897,1.71038626163011,-0.0962194094743251,2.81318007626965,0.623805805340265,-2.11922808232289,-0.382140594671398,0.907997228859866,-0.67940864974997,0.281323950776546
