"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
0.605371488757527,-0.961325418501277,-0.383743522057946,2.65913262026328,1.55623410296059,-0.0978462301570226,-1.45514692318703,-2.81321422353663,1.03265750865847,-1.06933900006964,-2.88562715497839,0.708119834321788,-1.09689210390202,1.02313575609977,1.36160166176213,-1.12726699176678,0.398303750925157,-0.453571361269142,1.38419737094881,-1.96542957093639,0.649068357602112,1.25638915253352,0.958903592829809,-2.30665649852799,1.60953447572282,-1.73674094488405,0.859489427758762,-2.80219794951724,0.664288357172778,0.715808803370524,-2.20076198915357,-1.43786667434731,-1.33189619720263,-0.752293209335464,0.926596894241414,0.441984494412235,1.90386596007153,0.746008733846492,-0.662214057264954,0.126605633143233,-0.264258531021527,0.437532908586104,-0.857481731946926,0.448588180648426,-3.28048639481432,3.87287104570129,0.244997208440655,-0.0418519534684145,-3.01117478400662,1.75062629752529
-0.989570726864866,-1.05103077587204,-0.976353581421171,-0.554533082846098,0.0401626294402685,-0.569027349602858,-0.950789040534672,0.0907309996129195,-2.45182755167252,-0.0536964621553635,6.11721714632926,2.39622535479395,-2.45032011607719,-1.4448848753073,1.09817459058264,-0.58852184797016,5.90614899978667,0.407047394928676,1.99717744210113,1.92239434268945,-1.10060470227429,1.3382400772042,-1.02389650511414,0.940322806629725,-0.324986876167608,3.90689275294903,-0.559646541042769,-0.822461375158178,-1.48073397548801,-4.97598115231711,-3.66145865559866,-0.464564460146299,-1.15936407384712,0.148431219399228,-0.463544326312879,3.22567385159719,-4.81521385006772,-0.829709014687475,0.481730253742445,0.0505552848711974,-2.020691071553,3.00020443490718,0.633783132167857,1.33289446248229,-2.01558001120381,0.261753791943935,-1.06489714212779,0.852885438133082,3.24731475922135,-0.670081617173837
-1.52257029611324,-2.61239913765414,-1.16817943198537,2.26747039645862,0.849203209893181,-0.198557641392338,0.17644069474722,-2.244413034967,2.11979708214439,-0.951274752435331,-0.489619253096592,-0.26199048611039,-0.43747699599445,0.775986699198848,-0.0729342272361245,1.66586772371821,-1.46415217736709,1.02109735182513,1.19259324425243,-1.93118140313594,0.927571234163903,-1.31421948768924,0.47030497835512,-1.12000864941732,0.124896189581006,-0.548426414291466,0.0992228738528775,0.233690083319761,1.40858297769503,0.768467286865218,-2.88314170235424,1.39416981906765,-0.411367334383716,-1.83315004660667,0.635596246992812,-0.610708935926504,-0.558734455230329,0.867055106467474,-1.55244517105857,0.702826585784011,-0.359225921684982,1.0191154799233,0.0428330722073555,1.62225932370825,2.26279005840566,0.273604898118759,1.60739763014233,-0.659568628765801,-1.91426578043868,0.533065057736507
-0.28992477855258,3.01130396602204,-0.015045055627251,-0.968053154388258,-1.08503720161878,1.45894689235883,0.213899067382216,0.652898187185964,-3.2126164581302,-1.38344891877974,1.9889688928211,-1.10454626421009,-0.00623245484341961,-1.13346652882662,-0.0477583848667628,2.47686989842665,-0.452040542477284,0.322908626329093,0.44534830113083,-0.00267969817863223,-0.15954405741725,3.29717525611104,-0.865594943427202,1.50115468191683,0.674035063940143,-0.644636970153848,2.2033102007976,-6.61240015647973,-1.46133384856,1.99358085495512,1.14129234789268,-2.63155550717723,-0.565396186690021,0.37387626841913,-0.470093726811186,-1.42803994447455,0.112074498469963,-0.714315318428267,1.74316251973409,-2.41616301961094,0.557343182233396,0.378509980426352,-0.360841013462506,0.299998994529196,0.227794088652386,5.61820187531188,-0.850291591092287,1.30796749219919,0.767035908352411,0.467198207001371
1.87049545616236,-2.32430231224215,-0.875323660012759,1.05180296013118,-0.184964084649577,2.40241900668472,-0.0289466896788049,0.896044243720503,-3.03042603578221,-0.72186995933151,2.45887710519827,0.781578902298546,-2.75447587554768,0.0608064088709848,-0.230912725155583,0.442633552958932,3.04520945831556,-0.487314887011823,2.3820659626743,0.546890194793431,-0.215676940379132,1.72949477304387,-0.630960719119163,0.192542569044917,1.23388179921524,1.96226156289427,1.76352520956232,-2.48022783457868,-1.11553332601779,-3.32140074913748,-2.60843464523917,-1.46120053645236,1.01164945077934,0.0871630455182614,0.105922800764539,-0.272561752872023,-1.63997435443008,0.682333936198519,1.30694739041711,-0.432705699034083,-1.49132766839456,3.96917041229665,0.772280536417178,4.61328670503069,-0.827664553840791,2.5122050563828,-0.0509251879532256,-0.55962493624593,1.82517076591089,-1.37436448902687
0.565181268484726,-2.04342032253386,1.47563039883869,1.41664290840539,-3.80968948828809,-0.0989421748720044,-1.58635213713266,1.78005810963672,-3.35515181682749,-1.01291029964259,-10.9136285183168,0.969268769735366,1.0785556962833,-1.27872196427146,-0.257812802312624,-0.825205617839898,2.76405244630638,-1.05664066132064,-0.597651031593603,-1.89584535346806,-0.239849781144136,8.95912928032195,0.127683192362856,-0.0898982338523693,0.198758960074855,-3.08155249210594,-0.477325950967632,-9.99117874732789,2.57942719187135,5.45393070901546,1.06263115176,-1.39943401703313,-0.21908553184923,0.933654306843822,0.662420933839255,1.39576840158463,7.38229126444671,0.491091433056324,0.0282170913759681,-1.40659776285443,0.999939275494388,-1.18532206529107,-0.0960027834041031,-0.147874062618831,-1.26430972137324,12.4202671439078,1.67578270744728,0.444159290752145,-3.96959606905648,-0.514901335972373
0.452029760292335,0.640518750933391,0.501886231660269,-0.281619737824232,-1.44915305880523,-4.14527368184249,-0.036046403287877,-0.808391987061964,-1.95049930413522,-0.849243386448991,0.886635725174908,-1.75471750048294,0.168375894689548,-1.56261768125291,1.09736183426515,2.89371543393728,1.09520687891402,0.0537250887594036,-2.13165456459783,-1.04657981038117,-0.751194873963231,1.8138439326434,1.93127830238434,-0.20587806694023,0.229493024952469,-1.90349877320724,0.287205340511953,-1.77791782583097,0.565263135899342,2.35069550055831,1.35487431326873,-0.148932595959351,-1.12749546109811,0.284355469534674,-0.866631052704109,-2.84919489746909,-1.68273585369285,-0.985825706209592,0.700200547632073,1.26052000655684,0.565439350755848,-1.49927702642011,-0.612429106292928,-0.205628742828689,-2.43134579109795,2.8322333337315,1.00531467011029,0.0663870754504169,-0.485733519626798,0.071838707829637
-0.233759239493739,0.989191356860524,0.312200127952539,-0.548796766607463,-1.35880728933827,1.5881642180122,-0.428070299618935,0.184936577479633,1.0657843363231,-0.104338934376041,0.941471929584528,0.41810618275696,-0.879893607587157,1.18607990584252,1.81102322935636,0.233900332852787,3.83438842484214,-1.33335473621195,1.45552173920068,-2.25332779036228,0.0607054882962142,0.236461386550554,-0.207424218815378,0.440000028777219,1.27435065910393,0.945256232299019,-0.458977538561619,3.03507503954319,1.18367331542236,-1.14864034373202,-1.27487999061843,-0.293671864246701,0.0657284984287215,-0.3558933722495,1.15613593022528,0.0973118377415961,-2.08205459617145,0.573281120041762,-1.23928139511109,0.743422909458245,-1.3238539402023,1.75566301109722,-0.139425268760834,0.201189364731116,-2.93490223262247,-1.62219077963561,1.34240995393772,0.317149588105053,-1.85321960679571,-0.887406284530579
-0.19374612847498,1.02876355315291,0.0988411680774576,0.977147272051494,1.43533319124854,-1.01391116746662,-0.798373282330061,-0.906990206542064,2.01973796867274,1.40742646663706,4.37375758769346,0.32515613350325,-1.60844297957296,0.583764587344169,-0.0756676342802121,-0.920828199554453,-0.20109228873645,-0.523234444156687,-0.792943816495741,2.4558733414375,-0.537601074604644,-6.3602740761279,0.103678390358067,0.0687222084138228,1.14569710784602,2.80400636731294,-0.508081618391984,6.71424544723272,-2.41782579785077,-2.53649291989256,-0.0343148921062195,-0.470144099849196,-0.180739250339776,0.600158324696697,-1.68255042545086,0.967532720320774,-1.96921175892129,0.453198969132746,-0.654061595320205,0.20557962686174,-1.94670066443548,-0.461606282947713,-0.543405370730116,0.24318003475222,-1.28743587543519,-9.44968071893276,-0.10819597961061,0.596920500534591,4.74339673408828,0.834139835052624
0.27702597928497,-3.16048388658929,-1.45125353277768,1.8355117769405,-2.01048644451823,-0.733342630327326,-0.455873490921035,-0.0326446171305959,-0.261565330767609,1.45547805885778,-6.78488906847088,1.21033892394693,-0.437265241967425,-1.08352204104035,-0.237412931511023,-0.732995314290427,1.52810536999212,0.780002986383656,0.0574491481776969,-1.95619607715963,-0.597384524477708,-0.253498948457318,-0.986897754242134,0.276612211753719,1.1885367797139,-1.95246050755785,0.479688299774141,2.79843200999299,2.84447078929386,1.73222104712521,-2.21093051507788,-0.822331098473694,-0.127925331989389,-0.102735132058596,2.35429163731655,0.867212472624921,3.73645884589268,-0.581890673932002,-1.18121447944116,0.451449373389206,0.342800752859649,1.84930181422958,0.402360655604316,0.187954217692558,-0.212991835743633,-2.60002873027745,1.44321614644455,0.175209259974141,-2.46453055848319,-0.0277340539999304
